Date,Open,High,Low,Close,Adj Close,Volume
2020-08-13,957.0,993.6500244140625,951.5499877929688,990.7000122070312,961.0066528320312,8816193
2020-08-14,999.9500122070312,1017.0,973.4000244140625,982.7999877929688,953.3434448242188,13443785
2020-08-17,1002.0,1007.0,987.7000122070312,1000.7999877929688,970.803955078125,4735094
2020-08-18,1005.9500122070312,1008.0,995.4000244140625,1004.5499877929688,974.4415893554688,4362050
2020-08-19,1017.25,1024.949951171875,1005.4000244140625,1009.0999755859375,978.8551635742188,4914223
2020-08-20,986.0,1005.0,981.0,995.75,965.9052734375,4791040
2020-08-21,1010.0,1010.0,992.0,994.1500244140625,964.3533325195312,2806380
2020-08-24,996.0,1001.4000244140625,990.0,991.3499755859375,961.6371459960938,2026255
2020-08-25,993.0,999.9000244140625,977.7999877929688,980.4000244140625,951.015380859375,2914757
2020-08-26,987.0,988.0,965.0,968.9500122070312,939.9086303710938,4482066
2020-08-27,975.25,980.0,965.2999877929688,975.5999755859375,946.3591918945312,4466609
2020-08-28,988.0,1004.7000122070312,978.2000122070312,981.8499755859375,952.421875,7821191
2020-08-31,988.0999755859375,995.4000244140625,940.4000244140625,944.9500122070312,916.6279296875,8489726
2020-09-01,964.9500122070312,966.0,943.2999877929688,955.2000122070312,926.5706787109375,5099949
2020-09-02,956.4500122070312,959.7999877929688,948.0,955.5499877929688,926.9102172851562,2107714
2020-09-03,960.0,971.0,953.2999877929688,961.1500244140625,932.3423461914062,3278899
2020-09-04,948.0,956.1500244140625,940.0,942.5,914.2513427734375,3130721
2020-09-07,947.1500244140625,950.75,916.25,932.1500244140625,904.2115478515625,3470806
2020-09-08,936.0,936.0,912.9500122070312,916.7000122070312,889.224609375,3738931
2020-09-09,907.5499877929688,928.0,901.0,909.5,882.2404174804688,5656245
2020-09-10,917.7000122070312,923.0,912.0,920.9500122070312,893.3472900390625,2948599
2020-09-11,920.0,921.5499877929688,912.0,917.4000244140625,889.9036865234375,2632298
2020-09-14,922.4000244140625,923.3499755859375,901.0,902.0999755859375,875.0621337890625,5006356
2020-09-15,910.0,915.2000122070312,900.0,909.9500122070312,882.6769409179688,4488829
2020-09-16,915.0,924.0,911.3499755859375,921.7999877929688,894.1717529296875,3596197
2020-09-17,915.0,917.9500122070312,905.0499877929688,906.2999877929688,879.1362915039062,4512652
2020-09-18,911.2000122070312,914.0999755859375,897.0,900.7000122070312,873.7041625976562,7496145
2020-09-21,901.0,903.7999877929688,874.2999877929688,881.8499755859375,855.4191284179688,4597697
2020-09-22,887.9500122070312,887.9500122070312,852.0,856.5,830.8289184570312,5089087
2020-09-23,866.2000122070312,873.7000122070312,854.5499877929688,860.5999755859375,834.8060302734375,3709291
2020-09-24,856.0,859.9000244140625,843.0,850.7000122070312,825.2028198242188,11609426
2020-09-25,860.0999755859375,895.4000244140625,852.0,889.25,862.5973510742188,4961967
2020-09-28,898.0,917.5,893.0,902.8499755859375,875.7897338867188,3853608
2020-09-29,909.9500122070312,912.8499755859375,892.4000244140625,895.4500122070312,868.611572265625,3362381
2020-09-30,897.7999877929688,904.5,884.0999755859375,901.5999755859375,874.5771484375,3582787
2020-10-01,909.9500122070312,913.5999755859375,900.7000122070312,902.7999877929688,875.7412109375,2506154
2020-10-05,907.9500122070312,908.5499877929688,895.0499877929688,896.9500122070312,870.0665893554688,2788003
2020-10-06,901.0499877929688,904.5499877929688,888.25,892.5999755859375,865.846923828125,3497325
2020-10-07,895.0,895.0,876.0499877929688,887.9000244140625,861.287841796875,5073845
2020-10-08,890.2999877929688,894.0,879.0499877929688,881.0499877929688,854.64306640625,3918217
2020-10-09,887.4000244140625,914.9500122070312,885.5999755859375,908.4500122070312,881.221923828125,9668150
2020-10-12,916.9500122070312,925.75,902.0499877929688,905.75,878.602783203125,6188905
2020-10-13,907.9500122070312,915.7000122070312,888.8499755859375,896.4500122070312,869.58154296875,4548652
2020-10-14,897.0,917.0,887.2000122070312,915.2000122070312,887.7695922851562,5286914
2020-10-15,913.0,919.0,885.4000244140625,888.7999877929688,862.1608276367188,4927777
2020-10-16,894.0,903.5,889.5,894.0999755859375,867.3019409179688,2373435
2020-10-19,899.0,906.0,884.0,902.9000244140625,875.8382568359375,5800391
2020-10-20,919.0,935.5,913.0,917.2999877929688,889.806640625,13188572
2020-10-21,924.9500122070312,931.0,908.6500244140625,924.4500122070312,896.7423706054688,6390783
2020-10-22,922.0,939.0,920.1500244140625,936.2999877929688,908.2371826171875,6151367
2020-10-23,940.0,948.5,928.0,941.25,913.0387573242188,5102184
2020-10-26,949.8499755859375,959.25,943.0,951.75,923.22412109375,6975809
2020-10-27,960.0,986.0,955.1500244140625,981.9500122070312,952.5189819335938,9638520
2020-10-28,989.9500122070312,994.6500244140625,974.2000122070312,982.8499755859375,953.3919677734375,7369181
2020-10-29,951.0999755859375,958.7999877929688,926.0,934.5,906.4910888671875,11852038
2020-10-30,941.0,946.7999877929688,924.2000122070312,929.5,901.6409912109375,4797473
2020-11-02,930.0,937.9500122070312,920.6500244140625,929.2999877929688,901.4469604492188,3682174
2020-11-03,944.9000244140625,952.9000244140625,932.5,947.75,919.343994140625,4049112
2020-11-04,934.25,950.6500244140625,930.0,939.8499755859375,929.3309326171875,3369408
2020-11-05,952.0,959.7999877929688,944.2999877929688,958.0999755859375,947.3766479492188,2889134
2020-11-06,959.0,967.5,950.0999755859375,960.75,949.9970092773438,3419233
2020-11-09,971.0,974.5999755859375,962.4000244140625,965.8499755859375,955.0399169921875,3040456
2020-11-10,975.0,1036.9000244140625,971.5999755859375,1033.699951171875,1022.1304931640625,12149416
2020-11-11,1040.0,1062.800048828125,1021.25,1059.449951171875,1047.59228515625,10254627
2020-11-12,1054.9000244140625,1075.8499755859375,1052.449951171875,1073.199951171875,1061.1884765625,6743163
2020-11-13,1065.050048828125,1068.1500244140625,1038.0999755859375,1051.5,1039.7313232421875,5025096
2020-11-17,1063.0,1096.8499755859375,1061.050048828125,1080.9000244140625,1068.8023681640625,7611327
2020-11-18,1080.9000244140625,1154.25,1079.1500244140625,1148.1500244140625,1135.2996826171875,13436421
2020-11-19,1125.050048828125,1177.0,1107.699951171875,1134.25,1121.55517578125,10841151
2020-11-20,1140.0,1161.0,1118.5,1132.300048828125,1119.6270751953125,7009257
2020-11-23,1138.800048828125,1147.8499755859375,1122.8499755859375,1125.8499755859375,1113.2491455078125,4998877
2020-11-24,1135.0,1144.0,1128.300048828125,1135.5,1122.7911376953125,4623887
2020-11-25,1141.5,1147.800048828125,1112.449951171875,1116.0,1103.5093994140625,4651911
2020-11-26,1130.0,1134.949951171875,1101.550048828125,1118.8499755859375,1106.3275146484375,7360928
2020-11-27,1129.0,1139.800048828125,1092.0,1122.4000244140625,1109.8377685546875,18995549
2020-12-01,1140.0,1140.0,1111.199951171875,1115.949951171875,1103.4599609375,3551604
2020-12-02,1120.050048828125,1132.050048828125,1104.0999755859375,1113.75,1101.28466796875,4434968
2020-12-03,1135.0,1137.449951171875,1120.300048828125,1125.1500244140625,1112.5570068359375,4087608
2020-12-04,1130.0,1162.0,1128.75,1149.5,1136.634521484375,6542918
2020-12-07,1154.800048828125,1171.9000244140625,1144.0,1169.699951171875,1156.6083984375,5484461
2020-12-08,1174.949951171875,1182.5,1148.050048828125,1171.4000244140625,1158.2894287109375,4982626
2020-12-09,1178.0,1185.0,1166.3499755859375,1181.0,1167.781982421875,4304573
2020-12-10,1182.0,1193.75,1170.050048828125,1190.3499755859375,1177.0272216796875,4921373
2020-12-11,1188.0,1216.800048828125,1182.0,1194.300048828125,1180.93310546875,6689415
2020-12-14,1198.0999755859375,1263.9000244140625,1198.0999755859375,1249.6500244140625,1235.66357421875,9723233
2020-12-15,1250.0,1252.0,1216.0999755859375,1246.25,1232.3016357421875,6953407
2020-12-16,1256.25,1278.0,1247.050048828125,1268.25,1254.055419921875,5729223
2020-12-17,1270.0,1284.0,1254.050048828125,1278.800048828125,1264.4874267578125,5345257
2020-12-18,1283.949951171875,1301.0,1270.0,1281.550048828125,1267.2066650390625,10315248
