Date,Open,High,Low,Close,Adj Close,Volume
2020-08-13,2517.949951171875,2517.949951171875,2457.050048828125,2471.85009765625,2439.116455078125,75354
2020-08-14,2472.050048828125,2484.050048828125,2425.0,2440.0,2407.688232421875,88007
2020-08-17,2451.10009765625,2468.89990234375,2400.89990234375,2440.89990234375,2408.575927734375,99081
2020-08-18,2451.199951171875,2459.949951171875,2411.199951171875,2422.14990234375,2390.074462890625,110602
2020-08-19,2411.64990234375,2439.550048828125,2380.0,2385.300048828125,2353.712646484375,218023
2020-08-20,2380.0,2403.39990234375,2354.75,2373.60009765625,2342.167724609375,76165
2020-08-21,2376.300048828125,2395.0,2357.0,2367.550048828125,2336.19775390625,47903
2020-08-24,2388.0,2388.0,2329.0,2340.39990234375,2309.406982421875,95077
2020-08-25,2343.550048828125,2387.14990234375,2335.050048828125,2343.25,2312.21923828125,111386
2020-08-26,2363.64990234375,2498.89990234375,2346.800048828125,2471.64990234375,2438.9189453125,307900
2020-08-27,2470.0,2527.699951171875,2455.64990234375,2496.85009765625,2463.785400390625,306226
2020-08-28,2500.0,2530.0,2495.10009765625,2519.60009765625,2486.234130859375,239015
2020-08-31,2515.0,2530.0,2406.60009765625,2458.35009765625,2425.79541015625,140050
2020-09-01,2480.050048828125,2550.0,2451.5,2471.64990234375,2438.9189453125,329890
2020-09-02,2500.0,2530.0,2440.0,2479.199951171875,2446.369140625,153680
2020-09-03,2498.949951171875,2517.5,2481.0,2488.25,2455.29931640625,68054
2020-09-04,2452.0,2488.14990234375,2427.10009765625,2478.60009765625,2445.777099609375,206186
2020-09-07,2475.0,2498.0,2403.0,2410.0,2378.08544921875,105555
2020-09-08,2434.0,2508.800048828125,2410.550048828125,2488.35009765625,2455.39794921875,227660
2020-09-09,2479.60009765625,2506.699951171875,2412.0,2455.5,2422.98291015625,122396
2020-09-10,2470.050048828125,2524.85009765625,2460.10009765625,2472.75,2440.00439453125,131035
2020-09-11,2474.0,2510.0,2472.800048828125,2499.39990234375,2466.301513671875,88596
2020-09-14,2506.0,2686.14990234375,2500.0,2651.699951171875,2616.584716796875,869710
2020-09-15,2651.0,2780.0,2647.949951171875,2690.800048828125,2655.1669921875,317535
2020-09-16,2688.0,2700.0,2670.050048828125,2697.60009765625,2661.876953125,168792
